"","SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","ttMidn"
"674","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"W",5,2.3,NA,2013-06-15 22:30:00,2013-06-15 22:47:59,0,0,0,0,0,0,0,0,0,0,"5",-90
"675","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"S",1,5.8,NA,2013-06-15 23:02:00,2013-06-15 23:13:59,0,0,0,0,0,0,0,0,0,0,"1",-58
"676","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"S",2,4.1,NA,2013-06-15 23:02:00,2013-06-15 23:13:59,0,0,0,0,0,0,0,0,0,0,"2",-58
"677","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"S",3,0.5,NA,2013-06-15 23:02:00,2013-06-15 23:13:59,0,0,0,0,0,0,0,0,0,0,"3",-58
"678","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"S",4,3.7,NA,2013-06-15 23:02:00,2013-06-15 23:13:59,0,0,0,0,0,0,0,0,0,0,"4",-58
"679","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"S",5,4.2,NA,2013-06-15 23:02:00,2013-06-15 23:13:59,0,0,0,0,0,0,0,0,0,0,"5",-58
"680","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"E",1,3.5,NA,2013-06-15 23:13:59,2013-06-15 23:31:00,0,0,0,0,0,0,0,0,0,0,"1",-46.0166666666667
"681","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"E",2,3.1,NA,2013-06-15 23:13:59,2013-06-15 23:31:00,0,0,0,0,0,0,0,0,0,0,"2",-46.0166666666667
"682","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"E",3,3.2,NA,2013-06-15 23:13:59,2013-06-15 23:31:00,0,0,0,0,0,0,0,0,0,0,"3",-46.0166666666667
"683","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"E",4,2.6,NA,2013-06-15 23:13:59,2013-06-15 23:31:00,0,0,0,0,0,0,0,0,0,0,"4",-46.0166666666667
"684","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"E",5,2,NA,2013-06-15 23:13:59,2013-06-15 23:31:00,0,0,0,0,0,0,0,0,0,0,"5",-46.0166666666667
"685","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"N",1,1.3,NA,2013-06-15 23:38:00,2013-06-15 23:45:59,0,0,0,0,0,0,0,0,0,0,"1",-22
"686","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"N",2,1.6,NA,2013-06-15 23:38:00,2013-06-15 23:45:59,0,0,0,0,0,0,0,0,0,0,"2",-22
"687","Park Cottage","Park Cottage-2","KH",2013-06-15,"NA","NA",NA,"N",3,2.5,NA,2013-06-15 23:38:00,2013-06-15 23:45:59,0,0,1,0,0,0,0,0,0,0,"3",-22
"688","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"S",1,0.5,NA,2013-06-24 22:31:59,2013-06-24 22:50:59,0,0,0,0,0,0,0,0,0,0,"1",-88.0166666666667
"689","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"S",2,0.5,NA,2013-06-24 22:31:59,2013-06-24 22:50:59,0,0,0,1,0,0,0,0,0,0,"2",-88.0166666666667
"690","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"S",3,0,NA,2013-06-24 22:31:59,2013-06-24 22:50:59,0,0,0,0,0,0,0,0,0,0,"3",-88.0166666666667
"691","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"S",4,0,NA,2013-06-24 22:31:59,2013-06-24 22:50:59,0,0,0,0,0,0,0,0,0,0,"4",-88.0166666666667
"692","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"S",5,0,NA,2013-06-24 22:31:59,2013-06-24 22:50:59,0,0,0,1,0,0,0,0,0,0,"5",-88.0166666666667
"693","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"W",1,0,NA,2013-06-24 23:00:59,2013-06-24 23:16:59,0,0,0,0,0,0,0,0,0,0,"1",-59.0166666666667
"694","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"W",2,0,NA,2013-06-24 23:00:59,2013-06-24 23:16:59,0,0,0,2,0,0,0,0,0,0,"2",-59.0166666666667
"695","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"W",3,0,NA,2013-06-24 23:00:59,2013-06-24 23:16:59,0,0,1,0,0,0,0,0,0,0,"3",-59.0166666666667
"696","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"W",4,0.3,NA,2013-06-24 23:00:59,2013-06-24 23:16:59,0,0,0,0,0,0,0,0,0,0,"4",-59.0166666666667
"697","Park Cottage","Park Cottage-3","KH",2013-06-24,"NA","NA",NA,"W",5,0,NA,2013-06-24 23:00:59,2013-06-24 23:16:59,0,0,0,0,0,0,0,0,0,0,"5",-59.0166666666667
"698","Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"E",1,0,NA,2013-07-12 23:48:59,2013-07-13 00:04:00,0,0,1,1,0,0,1,0,0,0,"1",-11.0166666666667
