"","Name","LAT","LON","BNG_y","BNG_x","SURVEYID"
"1536","ROON2_N_0_20140825_225118",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1537","ROON2_N_0_20140825_225125",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1538","ROON2_N_0_20140825_225155",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1539","ROON2_N_0_20140825_225202",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1540","ROON2_N_0_20140825_225215",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1541","ROON2_N_0_20140825_225223",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1542","ROON2_N_0_20140825_225234",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1543","ROON2_N_0_20140825_225236",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1544","ROON2_N_0_20140825_225314",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1545","ROON2_N_0_20140825_225316",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1546","ROON2_N_0_20140825_225341",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1547","ROON2_N_0_20140825_225431",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1548","ROON2_N_0_20140825_225457",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1549","ROON2_N_0_20140825_225500",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1550","ROON2_N_0_20140825_225508",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1551","ROON2_N_0_20140825_225515",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1552","ROON2_N_0_20140825_225523",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1553","ROON2_N_0_20140825_225530",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1554","ROON2_N_0_20140825_225541",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1555","ROON2_N_0_20140825_225543",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1556","ROON2_N_0_20140825_225548",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1557","ROON2_N_0_20140825_225614",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1558","ROON2_N_0_20140825_225621",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1559","ROON2_N_0_20140825_225629",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1560","ROON2_N_0_20140825_225643",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1561","ROON2_N_0_20140825_225653",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1562","ROON2_N_0_20140825_225714",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1563","ROON2_N_0_20140825_225721",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1564","ROON2_N_0_20140825_225752",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1565","ROON2_N_0_20140825_225802",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1566","ROON2_N_0_20140825_225820",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1567","ROON2_N_0_20140825_225835",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1568","ROON2_N_0_20140825_225932",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1569","ROON2_N_0_20140825_225940",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1570","ROON2_N_0_20140825_230004",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1571","ROON2_N_0_20140825_230009",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1572","ROON2_N_0_20140825_230141",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1573","ROON2_N_0_20140825_230227",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1574","ROON2_N_0_20140825_230232",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1575","ROON2_N_0_20140825_230304",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1576","ROON2_N_0_20140825_230326",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1577","ROON2___20140805_000044",55.65224,-2.74543,640108.364357199,353189.982858914,"Mosshouses-1"
"1578","ROON2___20140805_000240",55.65237,-2.74495,640122.507693894,353220.343008894,"Mosshouses-1"
"1579","ROON2___20140805_000317",55.65244,-2.74482,640130.21021162,353228.607089634,"Mosshouses-1"
"1580","ROON2___20140805_000331",55.65243,-2.74472,640129.029742395,353234.887772274,"Mosshouses-1"
"1581","ROON2___20140805_000338",55.65243,-2.74472,640129.029742395,353234.887772274,"Mosshouses-1"
"1582","ROON2___20140805_004157",55.64882,-2.74467,639727.236072937,353233.721279234,"Mosshouses-1"
"1583","ROON2___20140805_004203",55.64879,-2.74465,639723.883838252,353234.944082703,"Mosshouses-1"
"1584","ROON2___20140805_004227",55.64874,-2.7445,639718.217978983,353244.324187544,"Mosshouses-1"
"1585","ROON2___20140805_004231",55.64875,-2.7445,639719.330886952,353244.336131386,"Mosshouses-1"
"1586","ROON2___20140805_004236",55.64874,-2.74447,639718.197717536,353246.212154777,"Mosshouses-1"
"1587","ROON2___20140805_004254",55.64874,-2.74428,639718.06941399,353258.169280691,"Mosshouses-1"
"1588","ROON2___20140805_004254",55.64874,-2.74428,639718.06941399,353258.169280691,"Mosshouses-1"
"1589","ROON2___20140805_004305",55.64874,-2.74413,639717.968144844,353267.60911707,"Mosshouses-1"
"1590","ROON2___20140805_004316",55.64874,-2.7441,639717.947893462,353269.49708436,"Mosshouses-1"
"1591","ROON2___20140805_004320",55.64874,-2.744,639717.880394756,353275.790308694,"Mosshouses-1"
"1592","ROON2___20140805_004326",55.64876,-2.7439,639720.038721166,353282.107401518,"Mosshouses-1"
"1593","ROON2___20140805_004455",55.64887,-2.74325,639731.842248735,353323.14450228,"Mosshouses-1"
"1594","ROON2___20140805_004546",55.64884,-2.74267,639728.112605804,353359.609342232,"Mosshouses-1"
"1595","ROON2___20140805_004554",55.64884,-2.74258,639728.05197336,353365.273230361,"Mosshouses-1"
"1596","ROON2___20140805_004703",55.6488,-2.74218,639723.330951939,353390.398440417,"Mosshouses-1"
"1597","ROON2___20140805_004815",55.64877,-2.74122,639719.346286036,353450.777639564,"Mosshouses-1"
"1598","ROON2___20140805_010931",55.64864,-2.74455,639707.122670344,353241.058129144,"Mosshouses-1"
"1599","ROON2___20140805_010945",55.6486,-2.74473,639702.7926328,353229.682506976,"Mosshouses-1"
"1600","ROON2___20140805_010956",55.64858,-2.74487,639700.661410582,353220.848062511,"Mosshouses-1"
"1601","ROON2___20140805_011002",55.64854,-2.74498,639696.284115049,353213.877681963,"Mosshouses-1"
"1602","ROON2___20140805_011011",55.6485,-2.74508,639691.90007132,353207.536613617,"Mosshouses-1"
"1603","ROON2___20140805_011011",55.6485,-2.74508,639691.90007132,353207.536613617,"Mosshouses-1"
"1604","ROON2___20140805_011011",55.6485,-2.74508,639691.90007132,353207.536613617,"Mosshouses-1"
"1605","ROON2___20140805_011037",55.64842,-2.74527,639683.125250368,353195.483766159,"Mosshouses-1"
"1606","ROON2___20140805_011058",55.64844,-2.74532,639685.384871994,353192.361042548,"Mosshouses-1"
"1607","ROON2___20140805_011106",55.64844,-2.74535,639685.40515665,353190.473061014,"Mosshouses-1"
"1608","ROON2___20140805_011106",55.64844,-2.74535,639685.40515665,353190.473061014,"Mosshouses-1"
"1609","ROON2___20140805_011132",55.6483,-2.74548,639669.912356909,353182.124374685,"Mosshouses-1"
"1610","ROON2___20140805_011132",55.6483,-2.74548,639669.912356909,353182.124374685,"Mosshouses-1"
"1611","ROON2___20140805_011217",55.64813,-2.74598,639651.33118274,353150.454457014,"Mosshouses-1"
"1612","ROON2___20140805_011228",55.64808,-2.74615,639645.881703646,353139.69596005,"Mosshouses-1"
"1613","ROON2___20140805_011356",55.64805,-2.74698,639643.105118218,353087.425379793,"Mosshouses-1"
"1614","ROON2___20140805_011504",55.64785,-2.74783,639621.42329851,353033.692104466,"Mosshouses-1"
"1615","ROON2___20140805_011601",55.64782,-2.74817,639618.315292475,353012.258655685,"Mosshouses-1"
"1616","ROON2___20140805_011607",55.64782,-2.74818,639618.322079841,353011.629318711,"Mosshouses-1"
"1617","ROON2___20140805_011626",55.64776,-2.7484,639611.793980193,352997.711867903,"Mosshouses-1"
"1618","ROON2___20140805_011626",55.64776,-2.7484,639611.793980193,352997.711867903,"Mosshouses-1"
"1619","ROON2___20140805_011648",55.64765,-2.74868,639599.742137897,352979.95828819,"Mosshouses-1"
"1620","ROON2_N_0_20140804_235118",NA,NA,NA,NA,"Mosshouses-1"
"1621","ROON2_N_0_20140804_235144",NA,NA,NA,NA,"Mosshouses-1"
"1622","ROON2_N_0_20140804_235209",NA,NA,NA,NA,"Mosshouses-1"
"1623","ROON2_N_0_20140804_235212",NA,NA,NA,NA,"Mosshouses-1"
"1624","ROON2_N_0_20140804_235224",NA,NA,NA,NA,"Mosshouses-1"
"1625","ROON2_N_0_20140804_235236",NA,NA,NA,NA,"Mosshouses-1"
"1626","ROON2_N_0_20140804_235309",NA,NA,NA,NA,"Mosshouses-1"
"1627","ROON2_N_0_20140804_235323",NA,NA,NA,NA,"Mosshouses-1"
"1628","ROON2_N_0_20140804_235348",NA,NA,NA,NA,"Mosshouses-1"
"1629","ROON2_N_0_20140804_235350",NA,NA,NA,NA,"Mosshouses-1"
"1630","ROON2_N_0_20140804_235411",NA,NA,NA,NA,"Mosshouses-1"
"1631","ROON2_N_0_20140804_235418",NA,NA,NA,NA,"Mosshouses-1"
"1632","ROON2_N_0_20140804_235439",NA,NA,NA,NA,"Mosshouses-1"
"1633","ROON2_N_0_20140804_235517",NA,NA,NA,NA,"Mosshouses-1"
"1634","ROON2_N_0_20140804_235526",NA,NA,NA,NA,"Mosshouses-1"
"1635","ROON2_N_0_20140804_235556",NA,NA,NA,NA,"Mosshouses-1"
"1636","ROON2_N_0_20140804_235635",NA,NA,NA,NA,"Mosshouses-1"
"1637","ROON2_N_0_20140804_235640",NA,NA,NA,NA,"Mosshouses-1"
"1638","ROON2_N_0_20140804_235649",NA,NA,NA,NA,"Mosshouses-1"
"1639","ROON2_N_0_20140804_235653",NA,NA,NA,NA,"Mosshouses-1"
"1640","ROON2_N_0_20140804_235716",NA,NA,NA,NA,"Mosshouses-1"
"1641","ROON2_N_0_20140804_235719",NA,NA,NA,NA,"Mosshouses-1"
"1642","ROON2_N_0_20140804_235722",NA,NA,NA,NA,"Mosshouses-1"
"1643","ROON2_N_0_20140804_235815",NA,NA,NA,NA,"Mosshouses-1"
"1644","ROON2_N_0_20140804_235821",NA,NA,NA,NA,"Mosshouses-1"
"1645","ROON2_N_0_20140804_235831",NA,NA,NA,NA,"Mosshouses-1"
"1646","ROON2_N_0_20140804_235835",NA,NA,NA,NA,"Mosshouses-1"
"1647","ROON2_N_0_20140804_235840",NA,NA,NA,NA,"Mosshouses-1"
"1648","ROON2_N_0_20140804_235901",NA,NA,NA,NA,"Mosshouses-1"
"1649","ROON2_N_0_20140804_235941",NA,NA,NA,NA,"Mosshouses-1"
"1650","ROON2_N_0_20140805_000256",NA,NA,NA,NA,"Mosshouses-1"
"1651","ROON2_N_0_20140805_000309",NA,NA,NA,NA,"Mosshouses-1"
"1652","ROON2_N_0_20140805_000538",NA,NA,NA,NA,"Mosshouses-1"
"1653","ROON2_N_0_20140805_001535",NA,NA,NA,NA,"Mosshouses-1"
"1654","ROON2_N_0_20140805_001541",NA,NA,NA,NA,"Mosshouses-1"
"1655","ROON2_N_0_20140805_001544",NA,NA,NA,NA,"Mosshouses-1"
"1656","ROON2_N_0_20140805_001548",NA,NA,NA,NA,"Mosshouses-1"
"1657","ROON2_N_0_20140805_001644",NA,NA,NA,NA,"Mosshouses-1"
"1658","ROON2_N_0_20140805_001653",NA,NA,NA,NA,"Mosshouses-1"
"1659","ROON2_N_0_20140805_001726",NA,NA,NA,NA,"Mosshouses-1"
"1660","ROON2_N_0_20140805_001732",NA,NA,NA,NA,"Mosshouses-1"
"1661","ROON2_N_0_20140805_001757",NA,NA,NA,NA,"Mosshouses-1"
"1662","ROON2_N_0_20140805_001813",NA,NA,NA,NA,"Mosshouses-1"
"1663","ROON2_N_0_20140805_001844",NA,NA,NA,NA,"Mosshouses-1"
"1664","ROON2_N_0_20140805_001849",NA,NA,NA,NA,"Mosshouses-1"
"1665","ROON2_N_0_20140805_001902",NA,NA,NA,NA,"Mosshouses-1"
"1666","ROON2_N_0_20140805_001912",NA,NA,NA,NA,"Mosshouses-1"
"1667","ROON2_N_0_20140805_001954",NA,NA,NA,NA,"Mosshouses-1"
"1668","ROON2_N_0_20140805_001958",NA,NA,NA,NA,"Mosshouses-1"
"1669","ROON2_N_0_20140805_002005",NA,NA,NA,NA,"Mosshouses-1"
"1670","ROON2_N_0_20140805_002051",NA,NA,NA,NA,"Mosshouses-1"
"1671","ROON2_N_0_20140805_002107",NA,NA,NA,NA,"Mosshouses-1"
"1672","ROON2_N_0_20140805_002111",NA,NA,NA,NA,"Mosshouses-1"
"1673","ROON2_N_0_20140805_002201",NA,NA,NA,NA,"Mosshouses-1"
"1674","ROON2_N_0_20140805_002220",NA,NA,NA,NA,"Mosshouses-1"
"1675","ROON2_N_0_20140805_002341",NA,NA,NA,NA,"Mosshouses-1"
"1676","ROON2_N_0_20140805_002346",NA,NA,NA,NA,"Mosshouses-1"
"1677","ROON2_N_0_20140805_002439",NA,NA,NA,NA,"Mosshouses-1"
"1678","ROON2_N_0_20140805_002444",NA,NA,NA,NA,"Mosshouses-1"
"1679","ROON2_N_0_20140805_002542",NA,NA,NA,NA,"Mosshouses-1"
"1680","ROON2_N_0_20140805_002605",NA,NA,NA,NA,"Mosshouses-1"
"1681","ROON2_N_0_20140805_002616",NA,NA,NA,NA,"Mosshouses-1"
"1682","ROON2_N_0_20140805_002628",NA,NA,NA,NA,"Mosshouses-1"
"1683","ROON2_N_0_20140805_002631",NA,NA,NA,NA,"Mosshouses-1"
"1684","ROON2_N_0_20140805_002634",NA,NA,NA,NA,"Mosshouses-1"
"1685","ROON2_N_0_20140805_002640",NA,NA,NA,NA,"Mosshouses-1"
"1686","ROON2_N_0_20140805_002648",NA,NA,NA,NA,"Mosshouses-1"
"1687","ROON2_N_0_20140805_003531",NA,NA,NA,NA,"Mosshouses-1"
"1688","ROON2_N_0_20140805_003550",NA,NA,NA,NA,"Mosshouses-1"
"1689","ROON2_N_0_20140805_003703",NA,NA,NA,NA,"Mosshouses-1"
"1690","ROON2_N_0_20140805_003823",NA,NA,NA,NA,"Mosshouses-1"
"1691","ROON2_N_0_20140805_003908",NA,NA,NA,NA,"Mosshouses-1"
"1692","ROON2_N_0_20140805_003914",NA,NA,NA,NA,"Mosshouses-1"
"1693","ROON2_N_0_20140805_003924",NA,NA,NA,NA,"Mosshouses-1"
"1694","ROON2_N_0_20140805_003950",NA,NA,NA,NA,"Mosshouses-1"
"1695","ROON2_N_0_20140805_004036",NA,NA,NA,NA,"Mosshouses-1"
"1696","ROON2_N_0_20140805_004141",NA,NA,NA,NA,"Mosshouses-1"
"1697","ROON2_N_0_20140805_004355",NA,NA,NA,NA,"Mosshouses-1"
"1698","ROON2_N_0_20140805_004419",NA,NA,NA,NA,"Mosshouses-1"
"1699","ROON2_N_0_20140805_004454",NA,NA,NA,NA,"Mosshouses-1"
"1700","ROON2_N_0_20140805_004629",NA,NA,NA,NA,"Mosshouses-1"
"1701","ROON2_N_0_20140805_004650",NA,NA,NA,NA,"Mosshouses-1"
"1702","ROON2_N_0_20140805_004928",NA,NA,NA,NA,"Mosshouses-1"
"1703","ROON2_N_0_20140805_005142",NA,NA,NA,NA,"Mosshouses-1"
"1704","ROON2_N_0_20140805_005145",NA,NA,NA,NA,"Mosshouses-1"
"1705","ROON2_N_0_20140805_010117",NA,NA,NA,NA,"Mosshouses-1"
"1706","ROON2_N_0_20140805_010439",NA,NA,NA,NA,"Mosshouses-1"
"1707","ROON2_N_0_20140805_010637",NA,NA,NA,NA,"Mosshouses-1"
"1708","ROON2_N_0_20140805_010655",NA,NA,NA,NA,"Mosshouses-1"
"1709","ROON2_N_0_20140805_010717",NA,NA,NA,NA,"Mosshouses-1"
"1710","ROON2_N_0_20140805_010723",NA,NA,NA,NA,"Mosshouses-1"
"1711","ROON2_N_0_20140805_010800",NA,NA,NA,NA,"Mosshouses-1"
"1712","ROON2_N_0_20140805_010914",NA,NA,NA,NA,"Mosshouses-1"
"1713","ROON2_N_0_20140805_011313",NA,NA,NA,NA,"Mosshouses-1"
"1714","ROON2_N_0_20140805_011332",NA,NA,NA,NA,"Mosshouses-1"
"1715","ROON2_N_0_20140805_011539",NA,NA,NA,NA,"Mosshouses-1"
"1716","ROON2_N_0_20140805_011558",NA,NA,NA,NA,"Mosshouses-1"
"1717","ROON2_N_0_20140805_011817",NA,NA,NA,NA,"Mosshouses-1"
"1718","ROON2_N_20140903_205129",55.64983,-2.74577,639840.383428601,353165.704353045,"Mosshouses-2"
"1719","ROON2_N_20140903_211147",55.64873,-2.7446,639717.17261508,353238.019018026,"Mosshouses-2"
"1720","ROON2_N_20140903_211242",55.64877,-2.74385,639721.117887787,353285.265945546,"Mosshouses-2"
"1721","ROON2_N_20140903_214204",55.64782,-2.74778,639618.050655965,353036.802798084,"Mosshouses-2"
"1722","ROON2_N_20140903_214528",55.64756,-2.74977,639590.46683489,352911.252013017,"Mosshouses-2"
"1723","ROON2_N_20140903_214600",55.64753,-2.74992,639587.230151151,352901.775805383,"Mosshouses-2"
"1724","ROON2_N_20140903_214726",55.64758,-2.75087,639593.441401942,352842.048591135,"Mosshouses-2"
"1725","ROON2___20140903_210826",55.64946,-2.74572,639799.172006241,353168.40822645,"Mosshouses-2"
"1726","ROON2___20140903_210835",55.64943,-2.74568,639795.806223211,353170.889581049,"Mosshouses-2"
"1727","ROON2___20140903_210911",55.64928,-2.74543,639778.943516918,353186.442980599,"Mosshouses-2"
"1728","ROON2___20140903_211138",55.64874,-2.74463,639718.30578802,353236.142996258,"Mosshouses-2"
"1729","ROON2___20140903_211441",55.64883,-2.74275,639727.053599332,353354.562859253,"Mosshouses-2"
"1730","ROON2___20140903_211710",55.64878,-2.7412,639720.445746087,353452.048174682,"Mosshouses-2"
"1731","ROON2___20140903_211715",55.64878,-2.74117,639720.425574434,353453.936140502,"Mosshouses-2"
"1732","ROON2___20140903_211809",55.64877,-2.74057,639718.909404459,353491.683577045,"Mosshouses-2"
"1733","ROON2___20140903_211855",55.64874,-2.74023,639715.342309341,353513.044903742,"Mosshouses-2"
"1734","ROON2___20140903_213131",55.64975,-2.74643,639831.926876689,353124.074433664,"Mosshouses-2"
"1735","ROON2___20140903_213317",55.64936,-2.74568,639788.015867376,353170.805841025,"Mosshouses-2"
"1736","ROON2___20140903_214128",55.64786,-2.7473,639622.176769051,353067.058928898,"Mosshouses-2"
"1737","ROON2___20140903_214134",55.64782,-2.74735,639617.75903714,353063.864289338,"Mosshouses-2"
"1738","ROON2___20140903_214319",55.64777,-2.74847,639612.954415724,352993.318509813,"Mosshouses-2"
"1739","ROON2___20140903_214503",55.6476,-2.74952,639594.748446053,352927.033636436,"Mosshouses-2"
"1740","ROON2___20140903_214543",55.64757,-2.74975,639591.566138636,352912.52272301,"Mosshouses-2"
"1741","ROON2___20140903_214546",55.64754,-2.7498,639588.261426331,352909.339932498,"Mosshouses-2"
"1742","ROON2___20140903_214554",55.64751,-2.74987,639584.970321686,352904.898453485,"Mosshouses-2"
"1743","ROON2___20140903_214624",55.64755,-2.75023,639589.666908933,352882.2902892,"Mosshouses-2"
"1744","ROON2_N_0_20140903_205019",NA,NA,NA,NA,"Mosshouses-2"
"1745","ROON2_N_0_20140903_205051",NA,NA,NA,NA,"Mosshouses-2"
"1746","ROON2_N_0_20140903_205152",NA,NA,NA,NA,"Mosshouses-2"
"1747","ROON2_N_0_20140903_205156",NA,NA,NA,NA,"Mosshouses-2"
"1748","ROON2_N_0_20140903_205159",NA,NA,NA,NA,"Mosshouses-2"
"1749","ROON2_N_0_20140903_205214",NA,NA,NA,NA,"Mosshouses-2"
"1750","ROON2_N_0_20140903_205331",NA,NA,NA,NA,"Mosshouses-2"
"1751","ROON2_N_0_20140903_205352",NA,NA,NA,NA,"Mosshouses-2"
"1752","ROON2_N_0_20140903_205430",NA,NA,NA,NA,"Mosshouses-2"
"1753","ROON2_N_0_20140903_205710",NA,NA,NA,NA,"Mosshouses-2"
"1754","ROON2_N_0_20140903_210659",NA,NA,NA,NA,"Mosshouses-2"
"1755","ROON2_N_0_20140903_210824",NA,NA,NA,NA,"Mosshouses-2"
"1756","ROON2_N_0_20140903_210929",NA,NA,NA,NA,"Mosshouses-2"
"1757","ROON2_N_0_20140903_211447",NA,NA,NA,NA,"Mosshouses-2"
"1758","ROON2_N_0_20140903_211640",NA,NA,NA,NA,"Mosshouses-2"
"1759","ROON2_N_0_20140903_212939",NA,NA,NA,NA,"Mosshouses-2"
"1760","ROON2_N_0_20140903_212950",NA,NA,NA,NA,"Mosshouses-2"
"1761","ROON2_N_0_20140903_213233",NA,NA,NA,NA,"Mosshouses-2"
"1762","ROON2_N_0_20140903_213511",NA,NA,NA,NA,"Mosshouses-2"
"1763","ROON2_N_0_20140903_213752",NA,NA,NA,NA,"Mosshouses-2"
"1764","ROON2_N_0_20140903_214039",NA,NA,NA,NA,"Mosshouses-2"
"1765","ROON2_N_0_20140903_214157",NA,NA,NA,NA,"Mosshouses-2"
"1766","ROON2_N_0_20140903_214213",NA,NA,NA,NA,"Mosshouses-2"
"1767","ROON2_N_0_20140903_214416",NA,NA,NA,NA,"Mosshouses-2"
"1768","ROON2_N_0_20140903_214532",NA,NA,NA,NA,"Mosshouses-2"
"1769","ROON2_N_0_20140903_214540",NA,NA,NA,NA,"Mosshouses-2"
"1770","ROON2_N_0_20140903_214733",NA,NA,NA,NA,"Mosshouses-2"
"1771","ROON2_N_0_20140903_214747",NA,NA,NA,NA,"Mosshouses-2"
"1772","ROON2_N_20140729_223407",55.74978,-2.33377,650762.498503674,379146.997992623,"Nisbet Hill-1"
"1773","ROON2_N_20140729_231806",55.74579,-2.33392,650318.475559584,379135.441368841,"Nisbet Hill-1"
"1774","ROON2_N_20140729_231919",55.74553,-2.3348,650289.805469175,379080.056815794,"Nisbet Hill-1"
"1775","ROON2___20140729_223340",55.74977,-2.3338,650761.394625414,379145.109479484,"Nisbet Hill-1"
"1776","ROON2___20140729_223359",55.74977,-2.33378,650761.388575115,379146.364912692,"Nisbet Hill-1"
"1777","ROON2___20140729_223410",55.74979,-2.33377,650763.611457248,379147.003355951,"Nisbet Hill-1"
"1778","ROON2___20140729_223433",55.74984,-2.33362,650769.130860857,379156.445904831,"Nisbet Hill-1"
"1779","ROON2___20140729_223442",55.74986,-2.3335,650771.320491289,379163.989208649,"Nisbet Hill-1"
"1780","ROON2___20140729_223533",55.74996,-2.33293,650782.277891121,379199.822471949,"Nisbet Hill-1"
"1781","ROON2___20140729_223554",55.75001,-2.33275,650787.788361697,379211.148051119,"Nisbet Hill-1"
"1782","ROON2___20140729_231109",55.74656,-2.33085,650403.248078518,379328.579342956,"Nisbet Hill-1"
"1783","ROON2___20140729_231501",55.74607,-2.3328,650349.299842149,379205.902516927,"Nisbet Hill-1"
"1784","ROON2___20140729_231515",55.74603,-2.33292,650344.884232985,379198.347806769,"Nisbet Hill-1"
"1785","ROON2___20140729_231520",55.746,-2.333,650341.569516521,379193.309541218,"Nisbet Hill-1"
"1786","ROON2___20140729_231532",55.74597,-2.33308,650338.254805887,379188.271267981,"Nisbet Hill-1"
"1787","ROON2___20140729_231538",55.74596,-2.33313,650337.156948495,379185.127027009,"Nisbet Hill-1"
"1788","ROON2___20140729_231559",55.74589,-2.33337,650329.438768268,379170.022863443,"Nisbet Hill-1"
"1789","ROON2___20140729_231755",55.74581,-2.3339,650320.695412471,379136.707660166,"Nisbet Hill-1"
"1790","ROON2___20140729_231808",55.74574,-2.33403,650312.944092304,379128.508947094,"Nisbet Hill-1"
"1791","ROON2___20140729_231829",55.7457,-2.33427,650308.564966883,379113.420711479,"Nisbet Hill-1"
"1792","ROON2___20140729_231840",55.74567,-2.3344,650305.265501772,379105.243426728,"Nisbet Hill-1"
"1793","ROON2___20140729_231850",55.74566,-2.33445,650304.167704326,379102.099140652,"Nisbet Hill-1"
"1794","ROON2___20140729_231922",55.7455,-2.33487,650286.48785444,379075.646181052,"Nisbet Hill-1"
"1795","ROON2___20140729_231959",55.74545,-2.33515,650281.008109277,379058.041271239,"Nisbet Hill-1"
"1796","ROON2___20140729_232002",55.74545,-2.33517,650281.014184749,379056.78569937,"Nisbet Hill-1"
"1797","ROON2___20140729_232014",55.74545,-2.33517,650281.014184749,379056.78569937,"Nisbet Hill-1"
"1798","ROON2___20140729_232251",55.74504,-2.33662,650235.824563782,378965.534980878,"Nisbet Hill-1"
"1799","ROON2___20140729_232318",55.74493,-2.33698,650223.691979333,378942.874891531,"Nisbet Hill-1"
"1800","ROON2___20140729_232327",55.74491,-2.33708,650221.496621163,378936.586116823,"Nisbet Hill-1"
"1801","ROON2_N_0_20140729_215817",NA,NA,NA,NA,"Nisbet Hill-1"
"1802","ROON2_N_0_20140729_215824",NA,NA,NA,NA,"Nisbet Hill-1"
"1803","ROON2_N_0_20140729_215849",NA,NA,NA,NA,"Nisbet Hill-1"
"1804","ROON2_N_0_20140729_215857",NA,NA,NA,NA,"Nisbet Hill-1"
"1805","ROON2_N_0_20140729_215941",NA,NA,NA,NA,"Nisbet Hill-1"
"1806","ROON2_N_0_20140729_220039",NA,NA,NA,NA,"Nisbet Hill-1"
"1807","ROON2_N_0_20140729_220420",NA,NA,NA,NA,"Nisbet Hill-1"
"1808","ROON2_N_0_20140729_220425",NA,NA,NA,NA,"Nisbet Hill-1"
"1809","ROON2_N_0_20140729_220829",NA,NA,NA,NA,"Nisbet Hill-1"
"1810","ROON2_N_0_20140729_220848",NA,NA,NA,NA,"Nisbet Hill-1"
"1811","ROON2_N_0_20140729_222612",NA,NA,NA,NA,"Nisbet Hill-1"
