"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","AREA_M2","AREA_ha"
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","W",5,1.2,NA,2013-07-30 23:42:00,2013-07-31 00:00:00,0,0,0,0,0,0,0,0,0,0,"5",210,-18,2,0,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",5,0.7,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,1,0,0,0,0,0,0,0,"5",210,14,2,1,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",4,2.5,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,1,0,0,0,0,0,0,0,"4",210,14,2,1,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",3,2.1,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,0,0,0,0,0,0,0,0,"3",210,14,2,0,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",2,3.1,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,3,8,0,0,0,0,0,0,"2",210,14,2,11,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","N",1,1.1,NA,2013-07-31 00:14:00,2013-07-31 00:27:59,0,0,14,7,0,3,0,0,0,0,"1",210,14,2,24,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",1,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,2,2,0,0,0,0,0,0,"1",210,29,2,4,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",2,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,4,1,0,0,0,0,0,0,"2",210,29,2,5,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",3,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,3,0,0,0,0,0,0,0,"3",210,29,2,3,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",4,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,0,0,0,0,0,0,0,0,"4",210,29,2,0,13457.27,1.345727
"Turflundie","Turflundie-1","JM",2013-07-30,"16.5","1.7","SW","S",5,0,NA,2013-07-31 00:29:00,2013-07-31 00:35:00,0,0,0,0,0,0,0,0,0,0,"5",210,29,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",1,5.1,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"1",241,-177,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",2,5.7,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"2",241,-177,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",3,9.8,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"3",241,-177,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",4,8.4,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"4",241,-177,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","N",5,6.3,NA,2013-08-30 21:03:00,2013-08-30 21:17:59,0,0,0,0,0,0,0,0,0,0,"5",241,-177,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",5,0.6,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,3,1,0,0,0,0,0,0,"5",241,-150,2,4,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",4,1.9,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"4",241,-150,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",3,2.9,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"3",241,-150,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",2,1.1,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"2",241,-150,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","W",1,6.8,NA,2013-08-30 21:30:00,2013-08-30 21:49:00,0,0,0,0,0,0,0,0,0,0,"1",241,-150,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",1,0.9,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"1",241,-130.016666666667,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",2,0.6,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"2",241,-130.016666666667,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",3,2.3,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"3",241,-130.016666666667,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",4,0,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"4",241,-130.016666666667,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","S",5,1.1,NA,2013-08-30 21:49:59,2013-08-30 22:04:00,0,0,0,0,0,0,0,0,0,0,"5",241,-130.016666666667,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",5,0,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,2,0,0,0,0,0,0,"5",241,-100,2,2,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",4,1.9,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"4",241,-100,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",3,2.1,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"3",241,-100,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",2,1.1,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"2",241,-100,2,0,13457.27,1.345727
"Turflundie","Turflundie-2","JM",2013-08-30,"16.7","9","WSW","E",1,0.9,NA,2013-08-30 22:20:00,2013-08-30 22:38:00,0,0,0,0,0,0,0,0,0,0,"1",241,-100,2,0,13457.27,1.345727
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",5,1.7,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"5",160,-90,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",4,0.1,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"4",160,-90,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",3,1.9,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"3",160,-90,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",2,1.7,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"2",160,-90,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","S",1,2.1,"check transect names",2013-06-10 22:30:00,2013-06-10 22:46:00,0,0,0,0,0,0,0,0,0,0,"1",160,-90,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",1,0,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"1",160,-71,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",2,0,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"2",160,-71,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",3,2,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"3",160,-71,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",4,0.7,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"4",160,-71,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","NE",5,0.3,"check transect names",2013-06-10 22:49:00,2013-06-10 23:03:00,0,0,0,0,0,0,0,0,0,0,"5",160,-71,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",1,2.3,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"1",160,-49.0166666666667,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",2,0,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"2",160,-49.0166666666667,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",3,0,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"3",160,-49.0166666666667,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",4,0.1,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"4",160,-49.0166666666667,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","SE",5,0,"check transect names",2013-06-10 23:10:59,2013-06-10 23:29:59,0,0,0,0,0,0,0,0,0,0,"5",160,-49.0166666666667,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",1,1.6,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,0,0,0,0,0,0,0,0,"1",160,-19,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",2,1.2,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,1,0,0,0,0,0,0,0,"2",160,-19,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",3,0,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,1,0,0,0,0,0,0,0,"3",160,-19,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",4,0,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,0,0,0,0,0,0,0,0,"4",160,-19,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-1","JM",2013-06-10,"19.1","0.8","NNE","N",5,4.1,"check transect names",2013-06-10 23:41:00,2013-06-10 23:58:59,0,0,0,0,0,0,0,0,0,0,"5",160,-19,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",5,1.7,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"5",212,-92,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",4,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"4",212,-92,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",3,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,1,0,0,0,0,0,0,0,"3",212,-92,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",2,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"2",212,-92,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","N",1,0,NA,2013-08-01 22:28:00,2013-08-01 22:44:59,0,0,0,0,0,0,0,0,0,0,"1",212,-92,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",1,0,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,1,0,0,0,0,0,0,0,"1",212,-74,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",2,0.1,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,0,0,0,0,"2",212,-74,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",3,0.2,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,0,0,0,0,"3",212,-74,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",4,0.2,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,0,0,0,0,"4",212,-74,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","SE",5,0.2,NA,2013-08-01 22:46:00,2013-08-01 23:03:00,0,0,0,0,0,0,1,0,0,0,"5",212,-74,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",5,0,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,1,0,0,0,0,0,0,0,"5",212,-45,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",4,0.1,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,0,0,0,0,0,0,0,0,"4",212,-45,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",3,0.2,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,0,0,0,0,0,0,0,0,"3",212,-45,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",2,0.1,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,1,0,0,0,0,0,0,0,"2",212,-45,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","NE",1,0.2,NA,2013-08-01 23:15:00,2013-08-01 23:28:00,0,0,0,0,0,0,0,0,0,0,"1",212,-45,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",1,0,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,1,0,0,0,0,0,0,0,"1",212,-31,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",2,0.1,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,0,0,0,0,0,0,0,0,"2",212,-31,1,0,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",3,0,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,3,0,0,0,0,0,0,0,"3",212,-31,1,3,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",4,0.1,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,1,0,0,0,0,0,0,0,"4",212,-31,1,1,13483.7,1.34837
"West Lodge Balmule","West Lodge Balmule-2","JM",2013-08-01,"16.7","0","NE","S",5,0,NA,2013-08-01 23:29:00,2013-08-01 23:45:59,0,0,0,0,0,0,0,0,0,0,"5",212,-31,1,0,13483.7,1.34837
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",1,1.3,"Turbine(s) spinning",2014-07-22 22:14:57,2014-07-22 22:17:35,0,0,0,0,0,0,0,0,0,0,"1",202,-105.05,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",2,0,"Turbine(s) spinning",2014-07-22 22:17:35,2014-07-22 22:21:00,0,0,0,0,0,0,0,0,0,0,"2",202,-102.416666666667,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",3,0.1,"Turbine(s) spinning",2014-07-22 22:21:00,2014-07-22 22:23:00,0,0,0,0,0,0,0,0,0,0,"3",202,-99,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",4,1.6,"Turbine(s) spinning",2014-07-22 22:23:00,2014-07-22 22:27:01,0,0,0,0,0,0,0,0,0,0,"4",202,-97,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NE",5,1,"Turbine(s) spinning",2014-07-22 22:27:01,2014-07-22 22:33:49,0,0,0,0,0,0,0,0,0,0,"5",202,-92.9833333333333,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",1,2.8,"Turbine(s) spinning",2014-07-22 23:26:29,2014-07-22 23:29:04,0,0,0,0,0,0,0,0,0,0,"1",202,-33.5166666666667,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",2,1.5,"Turbine(s) spinning",2014-07-22 23:29:04,2014-07-22 23:32:40,0,0,0,1,0,1,0,0,0,0,"2",202,-30.9333333333333,1,2,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",3,1.4,"Turbine(s) spinning",2014-07-22 23:32:40,2014-07-22 23:35:34,0,0,0,0,0,0,0,0,0,0,"3",202,-27.3333333333333,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",4,1.1,"Turbine(s) spinning",2014-07-22 23:35:34,2014-07-22 23:38:30,0,0,0,0,0,0,0,0,0,0,"4",202,-24.4333333333333,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","NW",5,1,"Turbine(s) spinning",2014-07-22 23:38:30,2014-07-22 23:41:49,0,0,0,0,0,0,0,0,0,0,"5",202,-21.5,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",1,2.4,"Turbine(s) spinning",2014-07-22 22:52:44,2014-07-22 22:55:39,0,0,0,0,0,0,0,0,0,0,"1",202,-67.2666666666667,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",2,0.8,"Turbine(s) spinning",2014-07-22 22:55:39,2014-07-22 22:59:03,0,0,0,2,0,0,0,0,0,0,"2",202,-64.35,1,2,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",3,2.9,"Turbine(s) spinning",2014-07-22 22:59:03,2014-07-22 23:02:22,0,0,0,0,0,0,0,0,0,0,"3",202,-60.95,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",4,0,"Turbine(s) spinning",2014-07-22 23:02:22,2014-07-22 23:05:25,0,0,0,2,0,0,0,0,0,0,"4",202,-57.6333333333333,1,2,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SE",5,0.3,"Turbine(s) spinning",2014-07-22 23:05:25,2014-07-22 23:08:25,0,0,0,0,0,0,0,0,0,0,"5",202,-54.5833333333333,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-22,"16.5","NA","NA","SW",1,4.3,"Turbine(s) spinning",2014-07-22 23:57:30,2014-07-23 00:00:14,0,0,0,0,0,0,0,0,0,0,"1",202,-2.5,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",2,2.8,"Turbine(s) spinning",2014-07-23 00:00:14,2014-07-23 00:03:36,0,0,0,0,0,0,0,0,0,0,"2",203,0.233333333333333,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",3,3.3,"Turbine(s) spinning",2014-07-23 00:03:36,2014-07-23 00:07:27,0,0,0,0,0,0,0,0,0,0,"3",203,3.6,1,0,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",4,4.1,"Turbine(s) spinning",2014-07-23 00:07:27,2014-07-23 00:09:58,0,0,0,1,0,0,0,0,0,0,"4",203,7.45,1,1,13147.96,1.314796
"Annfield","Annfield-1","MG",2014-07-23,"16.5","NA","NA","SW",5,3.9,"Turbine(s) spinning",2014-07-23 00:09:58,2014-07-23 00:12:39,0,0,3,2,0,3,0,0,0,0,"5",203,9.96666666666667,1,8,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",1,0.6,"Turbine(s) spinning",2014-08-27 00:07:13,2014-08-27 00:09:58,0,0,0,0,0,0,0,0,0,0,"1",238,7.21666666666667,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",2,0,"Turbine(s) spinning",2014-08-27 00:09:58,2014-08-27 00:13:28,0,0,0,0,0,0,0,0,0,0,"2",238,9.96666666666667,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",3,0,"Turbine(s) spinning",2014-08-27 00:13:28,2014-08-27 00:15:58,0,0,0,0,0,0,0,0,0,0,"3",238,13.4666666666667,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-08-27 00:15:58,2014-08-27 00:18:13,0,0,0,0,0,0,0,0,0,0,"4",238,15.9666666666667,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","NW",5,0,"Turbine(s) spinning",2014-08-27 00:18:13,2014-08-27 00:20:38,0,0,0,0,0,0,0,0,0,0,"5",238,18.2166666666667,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-26,"8.5","NA","NA","SE",5,0,"Turbine(s) spinning",2014-08-26 23:53:41,2014-08-26 23:56:28,0,0,0,0,0,0,0,0,0,0,"5",237,-6.31666666666667,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-26,"8.5","NA","NA","SE",4,0,"Turbine(s) spinning",2014-08-26 23:56:28,2014-08-26 23:59:58,0,0,0,0,3,0,0,0,0,0,"4",237,-3.53333333333333,1,3,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-26,"8.5","NA","NA","SE",3,0,"Turbine(s) spinning",2014-08-26 23:59:58,2014-08-27 00:03:20,0,0,0,0,0,0,0,0,0,0,"3",237,-0.0333333333333333,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SE",2,0,"Turbine(s) spinning",2014-08-27 00:03:20,2014-08-27 00:05:50,0,0,1,2,0,3,1,0,0,0,"2",238,3.33333333333333,1,6,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SE",1,0.7,"Turbine(s) spinning",2014-08-27 00:05:50,2014-08-27 00:09:20,0,0,0,0,0,0,0,0,0,0,"1",238,5.83333333333333,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",1,0.1,"Turbine(s) spinning",2014-08-27 00:34:50,2014-08-27 00:37:36,0,0,0,0,0,0,0,0,0,0,"1",238,34.8333333333333,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",2,0,"Turbine(s) spinning",2014-08-27 00:37:36,2014-08-27 00:40:47,0,0,0,0,0,0,0,0,0,0,"2",238,37.6,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",3,0,"Turbine(s) spinning",2014-08-27 00:40:47,2014-08-27 00:43:13,0,0,0,0,0,0,0,0,0,0,"3",238,40.7833333333333,1,0,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",4,0,"Turbine(s) spinning",2014-08-27 00:43:13,2014-08-27 00:45:35,0,0,0,1,0,0,0,0,0,0,"4",238,43.2166666666667,1,1,13147.96,1.314796
"Annfield","Annfield-2","MG",2014-08-27,"8.5","NA","NA","SW",5,0,"Turbine(s) spinning",2014-08-27 00:45:35,2014-08-27 00:47:55,0,0,0,0,0,1,0,0,0,0,"5",238,45.5833333333333,1,1,13147.96,1.314796
"Barn Owl Lodge","Barn Owl Lodge-1","MG",2014-08-04,"13","NA","NA","NE",1,0.3,"Turbine(s) spinning",2014-08-04 22:27:22,2014-08-04 22:30:19,0,0,0,1,0,0,0,0,0,0,"1",215,-92.6333333333333,1,1,15696.08,1.569608
"Barn Owl Lodge","Barn Owl Lodge-1","MG",2014-08-04,"13","NA","NA","NE",2,0.2,"Turbine(s) spinning",2014-08-04 22:30:19,2014-08-04 22:32:57,0,0,1,5,0,0,0,0,0,0,"2",215,-89.6833333333333,1,6,15696.08,1.569608
"Barn Owl Lodge","Barn Owl Lodge-1","MG",2014-08-04,"13","NA","NA","NE",3,0.1,"Turbine(s) spinning",2014-08-04 22:32:57,2014-08-04 22:36:17,0,0,0,3,0,0,0,0,0,0,"3",215,-87.05,1,3,15696.08,1.569608
"Barn Owl Lodge","Barn Owl Lodge-1","MG",2014-08-04,"13","NA","NA","NE",4,0.9,"Turbine(s) spinning",2014-08-04 22:36:17,2014-08-04 22:40:25,0,0,0,0,0,0,0,0,0,0,"4",215,-83.7166666666667,1,0,15696.08,1.569608
"Barn Owl Lodge","Barn Owl Lodge-1","MG",2014-08-04,"13","NA","NA","NE",5,0,"Turbine(s) spinning",2014-08-04 22:40:25,2014-08-04 22:43:55,0,0,0,0,0,0,0,0,0,0,"5",215,-79.5833333333333,1,0,15696.08,1.569608
